Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-04-27T16:13:24,vote,IGNORE,"{'block': 11436591,  'op': ['vote',         {'author': 'majes',          'permlink': 'steem-british-pound-sterling-steem-gbp-price-charts-for-apr-27th-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T16:13:24',  'trx_id': '3c57892440626db3642394ad9123463dc9e1e908',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T16:23:27,curation_reward,IGNORE,"{'block': 11436791,  'op': ['curation_reward',         {'comment_author': 'kuttmargo',          'comment_permlink': 'first-performance-of-melody-in-a-song-contest-thank-you-steemit',          'curator': 'tradeqwik',          'reward': '139.088193 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T16:23:27',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T16:26:24,vote,IGNORE,"{'block': 11436851,  'op': ['vote',         {'author': 'jamtaylor',          'permlink': 'steemit-photo-challenge-spc-39-winners',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T16:26:24',  'trx_id': '9fa23b430985048d3c41f2228590c39a09aea484',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T16:43:54,curation_reward,IGNORE,"{'block': 11437200,  'op': ['curation_reward',         {'comment_author': 'steevc',          'comment_permlink': 'quite-interesting',          'curator': 'tradeqwik',          'reward': '317.619067 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T16:43:54',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-27T17:01:57,vote,IGNORE,"{'block': 11437562,  'op': ['vote',         {'author': 'surfermarly',          'permlink': 'water-iroquois-experimental-ocean-shots-and-the-concept-of-holistic-perception',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T17:01:57',  'trx_id': '74ebca350639ef13f3143cb0a374dac98b40f09e',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T17:15:21,curation_reward,IGNORE,"{'block': 11437829,  'op': ['curation_reward',         {'comment_author': 'steemit-health',          'comment_permlink': 'what-s-your-resolution-for-today-april-20-a-healthy-steem-distribution-activity',          'curator': 'tradeqwik',          'reward': '168.151076 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T17:15:21',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 7,  'virtual_op': 0}"
2017-04-27T17:17:00,vote,IGNORE,"{'block': 11437863,  'op': ['vote',         {'author': 'hilarski',          'permlink': 'cryptocurrency-digibyte-activates-segwit-on-april-28th',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T17:17:00',  'trx_id': '041b1e6cc218e3b3d095e36d3bd9ad9c41fded75',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-27T17:21:00,transfer,0,100.0,0,f03627ff3cbcfbfb007a8de54dfcf00bdb39d85a,6867810041709319427
2017-04-27T17:23:15,custom_json,IGNORE,"{'block': 11437987,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""jrcornel"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-04-27T17:23:15',  'trx_id': 'edf2d8aa8f00b2bab757f56e1a67f1aca56cc9b1',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T17:38:18,vote,IGNORE,"{'block': 11438288,  'op': ['vote',         {'author': 'steemit-health',          'permlink': 'what-s-your-resolution-for-today-april-27-a-healthy-steem-distribution-activity',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T17:38:18',  'trx_id': '7fe76ef3730311664cc2897b7b9affb8426c93a5',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T17:44:48,curation_reward,IGNORE,"{'block': 11438417,  'op': ['curation_reward',         {'comment_author': 'ausbitbank',          'comment_permlink': 'i-m-considering-a-witness-campaign-would-i-have-your-support',          'curator': 'tradeqwik',          'reward': '566.730792 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T17:44:48',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 6,  'virtual_op': 0}"
2017-04-27T17:56:15,vote,IGNORE,"{'block': 11438647,  'op': ['vote',         {'author': 'okean123',          'permlink': 'some-viva-memes-i-created',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T17:56:15',  'trx_id': '2e90da21882ce3ebf6ea22684f42d4c64cf22504',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T18:01:03,vote,IGNORE,"{'block': 11438743,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'promo-uk-first-order-placed-for-5-000-flyers',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T18:01:03',  'trx_id': 'de0051ddee85c99d8c94b843046b6be3a969e734',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T18:36:48,curation_reward,IGNORE,"{'block': 11439457,  'op': ['curation_reward',         {'comment_author': 'majes',          'comment_permlink': 'gridcoin-us-dollar-grc-usd-price-charts-for-apr-20th-2017',          'curator': 'tradeqwik',          'reward': '294.782484 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T18:36:48',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T18:48:45,transfer,0,332.99,0,322ab02864341d51b87a12d544696958aa69ad93,6483832412184403104
2017-04-27T18:49:54,vote,IGNORE,"{'block': 11439719,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'promo-uk-top-uk-universities-manchester-ranks-one-of-the-highest',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T18:49:54',  'trx_id': '3b835453719cc8442c23fb053b067170b7825eef',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T18:53:06,vote,IGNORE,"{'block': 11439783,  'op': ['vote',         {'author': 'steemit-health',          'permlink': '1-minute-meditation-april-27-a-healthy-steem-distribution-activity',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T18:53:06',  'trx_id': '27425630bb4845e86e7e19737b153128877a3be2',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T20:01:42,curation_reward,IGNORE,"{'block': 11441152,  'op': ['curation_reward',         {'comment_author': 'steemit-health',          'comment_permlink': 'what-are-you-thankful-for-today-april-20-a-healthy-steem-distribution-activity',          'curator': 'tradeqwik',          'reward': '332.148241 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T20:01:42',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T20:44:00,vote,IGNORE,"{'block': 11441997,  'op': ['vote',         {'author': 'ontofractal',          'permlink': 'parity-bitcoin-released-a-brief-analysis-of-possible-ecosystem-changes',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T20:44:00',  'trx_id': '78fad2492ab0163cea30d6bd0b265349c16b8860',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-27T20:49:36,vote,IGNORE,"{'block': 11442109,  'op': ['vote',         {'author': 'steemit-health',          'permlink': 'what-are-you-thankful-for-today-april-27-a-healthy-steem-distribution-activity',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T20:49:36',  'trx_id': 'd1a2104542fe201a9cfe68a82d9e580dc7917656',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T20:56:06,curation_reward,IGNORE,"{'block': 11442238,  'op': ['curation_reward',         {'comment_author': 'stephenkendal',          'comment_permlink': 'crowdsouced-marketing-i-would-like-to-introduce-you-to-steve-ellis-who-will-soon-be-joining-us-under-the-name-of-tecav',          'curator': 'tradeqwik',          'reward': '618.624862 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T20:56:06',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-27T20:56:51,curation_reward,IGNORE,"{'block': 11442253,  'op': ['curation_reward',         {'comment_author': 'clayop',          'comment_permlink': '3',          'curator': 'tradeqwik',          'reward': '440.095527 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T20:56:51',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-27T21:39:36,curation_reward,IGNORE,"{'block': 11443107,  'op': ['curation_reward',         {'comment_author': 'dana-edwards',          'comment_permlink': 'artificial-morality-moral-agents-and-tauchain',          'curator': 'tradeqwik',          'reward': '269.869474 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T21:39:36',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T22:01:27,transfer,1.143,0,0,f4466872a5771acf2147903b5b7bd9ccefb4b798,4379290370604790787
2017-04-27T22:03:30,transfer,0.354,0,0,26ddbaa41281f92f63744a708169896e47a06339,6483832412184403104
2017-04-27T22:11:39,curation_reward,IGNORE,"{'block': 11443747,  'op': ['curation_reward',         {'comment_author': 'stephenkendal',          'comment_permlink': 'steemit-number-of-daily-blogs-published-on-steemit-jumps-up-over-the-last-few-days',          'curator': 'tradeqwik',          'reward': '261.565489 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T22:11:39',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-27T22:28:03,vote,IGNORE,"{'block': 11444075,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'blockchain-why-is-our-trust-in-institutions-government-media-and-business-eroding-why-is-it-so-hard-for-us-to-make-compromises',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T22:28:03',  'trx_id': 'd935fa68c86c8cc068955614511a60b25832882e',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T23:01:42,vote,IGNORE,"{'block': 11444747,  'op': ['vote',         {'author': 'creatr',          'permlink': 'life-hack-til-how-to-keep-birds-from-messing-up-the-car',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T23:01:42',  'trx_id': '72d18e7621e405d882633b5897c1a841304401f8',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T23:13:42,vote,IGNORE,"{'block': 11444987,  'op': ['vote',         {'author': 'infovore',          'permlink': '1-month-after-from-peace-to-chaos-facing-societal-expectations-and-other-musings',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T23:13:42',  'trx_id': 'f6d81dfc8aa2d760efd0dc8b733f3b77cf883f7b',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-27T23:32:42,transfer,0.128,0,0,e0ad5bcf6b85bf84fbe6750c85f6fd2e83761b7a,2472928704381676369
2017-04-27T23:42:51,transfer,0,88.0,0,3b611d4990451e3ec86697293229a601323011fe,3501828793664566158
2017-04-27T23:49:48,curation_reward,IGNORE,"{'block': 11445707,  'op': ['curation_reward',         {'comment_author': 'worldclassplayer',          'comment_permlink': 'compounding-interest-life-expansion',          'curator': 'tradeqwik',          'reward': '143.237727 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-27T23:49:48',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-27T23:50:18,transfer,0,200.0,0,aafde6a48f0213d7210c99c6716dffbeb993d5a4,3501828793664566158
2017-04-27T23:57:09,vote,IGNORE,"{'block': 11445854,  'op': ['vote',         {'author': 'kevinwong',          'permlink': 'the-new-world-blogger',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-27T23:57:09',  'trx_id': '0a78adf88079db2f026ea429761605a18d9d412a',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-28T00:22:00,curation_reward,IGNORE,"{'block': 11446350,  'op': ['curation_reward',         {'comment_author': 'kingscrown',          'comment_permlink': 'bitfinex-in-trouble-btc-amounts-shrinking-all-fiat-withdrawals-killed',          'curator': 'tradeqwik',          'reward': '261.564236 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T00:22:00',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-28T00:40:51,author_reward,0.087,0.0,749.401776,0000000000000000000000000000000000000000
2017-04-28T00:43:12,curation_reward,IGNORE,"{'block': 11446773,  'op': ['curation_reward',         {'comment_author': 'kingscrown',          'comment_permlink': 're-tradeqwik-re-kingscrown-bitfinex-in-trouble-btc-amounts-shrinking-all-fiat-withdrawals-killed-20170421t004309545z',          'curator': 'tradeqwik',          'reward': '190.983261 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T00:43:12',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-28T00:45:54,vote,IGNORE,"{'block': 11446828,  'op': ['vote',         {'author': 'kingscrown',          'permlink': 'gemini-is-the-top-24h-btc-fiat-exchange-right-now-bitcoin-etf-to-be-re-approved',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-28T00:45:54',  'trx_id': '5ba1e7ef7717256192245723688d3674283d5167',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-28T01:05:33,vote,IGNORE,"{'block': 11447220,  'op': ['vote',         {'author': 'majes',          'permlink': 'bitcoin-gold-troy-ounce-btc-xau-price-charts-for-apr-27th-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-28T01:05:33',  'trx_id': 'd6e1603169befbed14471bfbe60c1a1e5c471626',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-28T01:13:21,vote,IGNORE,"{'block': 11447376,  'op': ['vote',         {'author': 'dana-edwards',          'permlink': 'is-demonetization-becoming-a-trend',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-28T01:13:21',  'trx_id': '772ed1352fc8b1a8ccd4a37da8d8c450ec769160',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-28T01:23:06,curation_reward,IGNORE,"{'block': 11447570,  'op': ['curation_reward',         {'comment_author': 'l0k1',          'comment_permlink': 'blockchain-mechanics-for-dummies',          'curator': 'tradeqwik',          'reward': '288.550374 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T01:23:06',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-28T01:48:18,transfer,0,10.0,0,82be931c5f83a477166e586efd74567a81f84c11,6074837005626331850
2017-04-28T01:59:42,transfer,0,13.353,0,91378da87a3b88ab2b47c7c895c0b633f0355cee,4379290370604790787
2017-04-28T02:12:06,transfer,0,30.0,0,9bd08623e8d5d8a83cad7abbd0f9206b504a9dc3,8773387555595865912
2017-04-28T02:28:42,curation_reward,IGNORE,"{'block': 11448879,  'op': ['curation_reward',         {'comment_author': 'deanliu',          'comment_permlink': 'local-delicacies-1-jiufen-photo-series-002',          'curator': 'tradeqwik',          'reward': '251.183533 VESTS'}],  'op_in_trx': 10,  'timestamp': '2017-04-28T02:28:42',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-28T02:53:27,vote,IGNORE,"{'block': 11449374,  'op': ['vote',         {'author': 'samstonehill',          'permlink': 'u-g-krishnamurti-of-the-day-how-to-find-the-pulse-life',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-28T02:53:27',  'trx_id': '304382016f28254378a8ffbc27d670361e797f28',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-28T03:26:15,curation_reward,IGNORE,"{'block': 11450028,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'token-app-is-a-coinbase-product-consensus-2017-conference-new-york-bulletproof-coffee',          'curator': 'tradeqwik',          'reward': '554.263317 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T03:26:15',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-28T03:32:21,curation_reward,IGNORE,"{'block': 11450150,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'billionaire-holding-10-of-his-wealth-in-eth-and-btc-ethereum-ira-golem-releases-pirx-testnet',          'curator': 'tradeqwik',          'reward': '286.473111 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T03:32:21',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-28T03:43:30,curation_reward,IGNORE,"{'block': 11450372,  'op': ['curation_reward',         {'comment_author': 'crypt0',          'comment_permlink': 'ethereum-smart-contract-debit-card-token-card-ico-incoming-gnosis-ico-to-invest-or-not',          'curator': 'tradeqwik',          'reward': '286.472994 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T03:43:30',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 7,  'virtual_op': 0}"
2017-04-28T03:55:09,curation_reward,IGNORE,"{'block': 11450605,  'op': ['curation_reward',         {'comment_author': 'timcliff',          'comment_permlink': 'information-bounty-list-ways-to-spend-steem-and-sbd-usd1-sbd-per-qualified-response',          'curator': 'tradeqwik',          'reward': '269.865748 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T03:55:09',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-28T04:11:45,curation_reward,IGNORE,"{'block': 11450937,  'op': ['curation_reward',         {'comment_author': 'majes',          'comment_permlink': 'bitshares-us-dollar-bts-usd-price-charts-for-apr-20th-2017',          'curator': 'tradeqwik',          'reward': '186.830019 VESTS'}],  'op_in_trx': 1,  'timestamp': '2017-04-28T04:11:45',  'trx_id': '0000000000000000000000000000000000000000',  'trx_in_block': 1,  'virtual_op': 0}"
